timestamp,current,energy,power
1401951392000.0,4.438248157501221,2226607.75,2434.389404296875
1401951422000.0,4.432473182678223,2226627.75,2428.017822265625
1401951453000.0,4.424463272094727,2226648.5,2417.113525390625
1401951483000.0,4.407725811004639,2226668.75,2414.8681640625
1401951513000.0,4.463159084320068,2226689.0,2445.2783203125
1401951543000.0,4.337080001831055,2226709.0,2395.27197265625
1401951573000.0,4.458965301513672,2226729.25,2440.508544921875
1401951603000.0,4.389585494995117,2226749.25,2384.635009765625
1401951633000.0,4.467507839202881,2226769.5,2436.267822265625
1401951663000.0,4.408925533294678,2226789.5,2395.065673828125
1401951693000.0,4.476399421691895,2226809.75,2444.28857421875
1401951723000.0,4.453497409820557,2226830.0,2419.026123046875
1401951753000.0,4.456818103790283,2226850.0,2436.935546875
1401951783000.0,4.393738269805908,2226870.0,2400.81640625
1401951813000.0,4.469650745391846,2226890.25,2451.3037109375
1401951843000.0,4.379639625549316,2226910.5,2374.530517578125
1401951873000.0,4.42899751663208,2226930.5,2409.292236328125
1401951903000.0,4.383906841278076,2226950.75,2387.251953125
1401951933000.0,4.423424243927002,2226970.75,2412.58349609375
1401951963000.0,4.440240859985352,2226991.0,2421.121337890625
1401951994000.0,4.44964075088501,2227011.75,2415.5859375
1401952024000.0,4.419872760772705,2227032.0,2408.447021484375
1401952054000.0,4.426087856292725,2227052.0,2412.29833984375
1401952084000.0,4.4410552978515625,2227072.25,2418.876708984375
1401952114000.0,4.4208149909973145,2227092.25,2402.623291015625
1401952144000.0,4.439225673675537,2227112.5,2415.21728515625
1401952174000.0,4.411013603210449,2227132.5,2389.776611328125
1401952204000.0,4.456793785095215,2227152.5,2424.512451171875
1401952234000.0,4.422683238983154,2227172.75,2407.44482421875
1401952264000.0,4.4391021728515625,2227192.75,2418.938720703125
1401952294000.0,4.43770170211792,2227213.0,2409.008056640625
1401952324000.0,4.443274974822998,2227233.0,2410.18359375
1401952354000.0,4.442049026489258,2227253.25,2419.989990234375
1401952385000.0,4.450618743896484,2227274.0,2418.13818359375
1401952415000.0,4.427089214324951,2227294.25,2418.065185546875
1401952445000.0,4.424212455749512,2227314.25,2417.072021484375
1401952475000.0,4.4331583976745605,2227334.5,2409.44775390625
1401952505000.0,4.412725925445557,2227354.5,2415.66357421875
1401952535000.0,4.418320655822754,2227374.75,2413.58544921875
1401952565000.0,4.4300055503845215,2227394.75,2392.36572265625
1401952595000.0,4.414741039276123,2227415.0,2417.338134765625
1401952625000.0,4.451684474945068,2227435.0,2415.0888671875
1401952655000.0,4.431062698364258,2227455.25,2428.43017578125
1401952685000.0,4.421291828155518,2227475.25,2410.567138671875
1401952715000.0,4.434097766876221,2227495.5,2417.302001953125
1401952745000.0,4.43454122543335,2227515.5,2418.62060546875
1401952775000.0,4.43999719619751,2227535.5,2415.89208984375
1401952805000.0,4.436392307281494,2227555.75,2426.400634765625
1401952835000.0,4.393535137176514,2227575.75,2390.68115234375
1401952865000.0,4.447786808013916,2227596.0,2421.025390625
1401952896000.0,4.445770263671875,2227616.75,2420.232177734375
1401952926000.0,4.387567520141602,2227636.75,2383.866943359375
1401952956000.0,4.372271537780762,2227657.0,2395.546875
1401952986000.0,4.415403366088867,2227677.0,2401.251708984375
1401953016000.0,4.412033557891846,2227697.25,2416.11669921875
1401953046000.0,4.446126937866211,2227717.5,2449.107177734375
1401953076000.0,4.386358737945557,2227737.75,2398.195556640625
1401953106000.0,4.428872108459473,2227757.75,2439.5595703125
1401953136000.0,4.415096759796143,2227778.0,2418.990234375
1401953166000.0,4.395158290863037,2227798.0,2423.78369140625
1401953196000.0,4.398516178131104,2227818.25,2411.926025390625
1401953226000.0,4.404646873474121,2227838.25,2411.8408203125
1401953256000.0,4.418345928192139,2227858.5,2425.6435546875
1401953287000.0,4.418119430541992,2227878.5,2417.865234375
1401953317000.0,4.406581401824951,2227898.75,2423.846923828125
1401953347000.0,4.370621204376221,2227919.5,2384.60888671875
1401953377000.0,4.424880027770996,2227939.5,2438.570556640625
1401953407000.0,4.404139518737793,2227959.75,2416.37158203125
1401953437000.0,4.383763313293457,2227979.75,2416.316650390625
1401953467000.0,4.396159648895264,2228000.0,2437.26171875
1401953497000.0,4.398331642150879,2228020.25,2440.072265625
1401953528000.0,4.329257488250732,2228041.0,2383.47607421875
1401953558000.0,4.321066856384277,2228061.0,2390.406982421875
1401953588000.0,4.36625337600708,2228081.25,2408.67529296875
1401953618000.0,4.418186664581299,2228101.5,2439.79150390625
1401953648000.0,4.375607967376709,2228121.5,2448.0029296875
1401953678000.0,4.411988258361816,2228141.5,2423.75244140625
1401953708000.0,4.412334442138672,2228161.75,2430.685546875
1401953738000.0,4.379862785339356,2228181.75,2418.40234375
1401953768000.0,4.371848583221436,2228202.0,2419.682861328125
1401953798000.0,4.386694431304932,2228222.25,2415.866455078125
1401953828000.0,4.342809677124023,2228242.25,2383.47802734375
1401953858000.0,4.346017360687256,2228262.5,2391.412841796875
1401953889000.0,4.374588489532471,2228283.25,2410.110107421875
1401953919000.0,4.393038272857666,2228303.25,2416.604736328125
1401953949000.0,4.378335475921631,2228323.5,2410.720947265625
1401953979000.0,4.4038405418396,2228343.75,2422.196533203125
1401954009000.0,4.389871120452881,2228363.75,2420.277099609375
1401954039000.0,4.436309337615967,2228384.0,2452.935791015625
1401954069000.0,4.415757656097412,2228404.0,2417.84814453125
1401954099000.0,4.433887004852295,2228424.25,2450.724609375
1401954129000.0,4.438868999481201,2228444.25,2456.77001953125
1401954159000.0,4.446042537689209,2228464.5,2435.3134765625
1401954189000.0,4.402406215667725,2228484.5,2416.7802734375
1401954219000.0,4.428650379180908,2228504.75,2436.388671875
1401954249000.0,4.447474002838135,2228524.75,2444.6591796875
1401954279000.0,4.44788932800293,2228545.0,2450.45947265625
1401954309000.0,4.4385986328125,2228565.0,2433.53759765625
1401954339000.0,4.436301708221436,2228585.25,2450.211669921875
1401954369000.0,4.4256205558776855,2228605.25,2417.577880859375
1401954399000.0,4.362196445465088,2228625.5,2393.20166015625
1401954430000.0,4.411008358001709,2228645.5,2426.91259765625
1401954460000.0,4.282997608184815,2228666.5,2416.915771484375
1401954490000.0,4.403905391693115,2228686.5,2429.49462890625
1401954520000.0,4.376488208770752,2228706.75,2408.953125
1401954550000.0,4.386258602142334,2228726.75,2415.6171875
1401954580000.0,4.388707160949707,2228747.0,2417.9091796875
1401954610000.0,4.389098167419434,2228767.0,2418.13623046875
1401954640000.0,4.365194797515869,2228787.0,2418.951904296875
1401954670000.0,4.380623817443848,2228807.25,2414.48876953125
1401954700000.0,4.387248992919922,2228827.5,2422.743896484375
1401954730000.0,4.352701663970947,2228847.5,2422.97802734375
1401954760000.0,4.353855609893799,2228867.75,2395.260498046875
1401954790000.0,4.391761779785156,2228887.75,2434.311767578125
1401954820000.0,4.379668235778809,2228908.0,2446.6611328125
1401954850000.0,4.34117603302002,2228928.0,2389.48876953125
1401954881000.0,4.368993282318115,2228949.0,2409.859619140625
1401954911000.0,4.374819278717041,2228969.0,2400.60205078125
1401954941000.0,4.375812530517578,2228989.25,2434.25
1401954971000.0,4.362067699432373,2229009.25,2408.572998046875
1401955001000.0,4.3877458572387695,2229029.5,2414.388671875
1401955031000.0,4.371065139770508,2229049.5,2401.77490234375
1401955061000.0,4.392221927642822,2229069.75,2418.764404296875
1401955091000.0,4.352046012878418,2229090.0,2404.019287109375
1401955121000.0,4.3774518966674805,2229110.0,2399.244384765625
1401955151000.0,4.3910417556762695,2229130.0,2424.968017578125
1401955181000.0,4.39706563949585,2229150.25,2417.399169921875
1401955211000.0,4.394995212554932,2229170.5,2436.55859375
1401955241000.0,4.365164279937744,2229190.5,2385.9892578125
1401955271000.0,4.348575115203857,2229210.75,2386.285888671875
1401955301000.0,4.375330924987793,2229230.75,2395.570068359375
1401955331000.0,4.432764530181885,2229251.0,2446.99267578125
1401955362000.0,4.36155366897583,2229271.75,2381.466064453125
1401955392000.0,4.425149440765381,2229292.0,2432.3330078125
1401955422000.0,4.373532772064209,2229312.0,2388.576416015625
1401955452000.0,4.444337844848633,2229332.25,2446.845458984375
1401955482000.0,4.40128755569458,2229352.25,2404.53173828125
1401955512000.0,4.430128574371338,2229372.25,2420.855224609375
1401955542000.0,4.408435344696045,2229392.5,2404.387451171875
1401955572000.0,4.394890785217285,2229412.5,2395.512939453125
1401955602000.0,4.407153606414795,2229432.75,2385.697021484375
1401955632000.0,4.448523998260498,2229452.75,2434.31298828125
1401955662000.0,4.402752876281738,2229473.0,2404.7138671875
1401955692000.0,4.429556369781494,2229493.0,2417.07861328125
1401955722000.0,4.411758899688721,2229513.25,2406.814453125
1401955752000.0,4.434573173522949,2229533.5,2411.626220703125
1401955783000.0,4.41698694229126,2229554.25,2420.726806640625
1401955813000.0,4.435721397399902,2229574.25,2414.59619140625
1401955843000.0,4.430057525634766,2229594.5,2413.678466796875
1401955873000.0,4.425295829772949,2229614.5,2413.43994140625
1401955903000.0,4.419370651245117,2229634.75,2417.651123046875
1401955933000.0,4.418175220489502,2229654.75,2407.94189453125
1401955963000.0,4.429746150970459,2229675.0,2412.779052734375
1401955993000.0,4.435338020324707,2229695.0,2421.9423828125
1401956023000.0,4.44276237487793,2229715.25,2404.951904296875
1401956053000.0,4.45431661605835,2229735.5,2410.6630859375
1401956083000.0,4.430520534515381,2229755.5,2412.5498046875
1401956113000.0,4.448539733886719,2229775.75,2425.556640625
1401956143000.0,4.420466423034668,2229795.75,2404.174560546875
1401956173000.0,4.434598445892334,2229816.0,2410.640625
1401956203000.0,4.4604363441467285,2229836.0,2418.7001953125
1401956233000.0,4.4420342445373535,2229856.25,2418.640869140625
1401956263000.0,4.461860179901123,2229876.25,2426.6630859375
1401956293000.0,4.437195301055908,2229896.5,2402.463623046875
1401956323000.0,4.485220432281494,2229916.5,2436.37255859375
1401956353000.0,4.479683876037598,2229936.5,2443.440673828125
1401956384000.0,4.457974433898926,2229957.25,2418.23291015625
1401956414000.0,4.44429349899292,2229977.5,2419.043701171875
1401956444000.0,4.436062335968018,2229997.5,2418.3193359375
1401956474000.0,4.440352916717529,2230017.75,2413.089111328125
1401956504000.0,4.430263042449951,2230037.75,2403.027099609375
1401956534000.0,4.434499263763428,2230058.0,2402.9580078125
1401956564000.0,4.46288537979126,2230078.0,2434.667724609375
1401956594000.0,4.448563098907471,2230098.25,2418.619873046875
1401956624000.0,4.459914684295654,2230118.25,2406.383544921875
1401956654000.0,4.443935394287109,2230138.5,2414.2255859375
1401956684000.0,4.445772647857666,2230158.75,2416.22314453125
1401956715000.0,4.451385974884033,2230179.5,2407.6552734375
1401956745000.0,4.449913024902344,2230199.5,2412.665771484375
1401956775000.0,4.445766925811768,2230219.75,2415.646728515625
1401956805000.0,4.435326099395752,2230239.75,2407.053955078125
1401956835000.0,4.456930637359619,2230260.0,2427.01513671875
1401956865000.0,4.456914901733398,2230280.0,2423.646240234375
1401956895000.0,4.437280178070068,2230300.25,2422.528564453125
1401956925000.0,4.44599199295044,2230320.25,2417.804931640625
1401956955000.0,4.399921894073486,2230340.5,2394.263427734375
1401956985000.0,4.450231075286865,2230360.5,2432.552734375
1401957015000.0,4.417191982269287,2230380.75,2414.333251953125
1401957045000.0,4.429828643798828,2230400.75,2413.27294921875
1401957075000.0,4.424429893493652,2230421.0,2410.812255859375
1401957106000.0,4.4206085205078125,2230441.75,2417.911865234375
1401957136000.0,4.41402530670166,2230461.75,2404.940673828125
1401957166000.0,4.382653713226318,2230482.0,2387.0068359375
1401957196000.0,4.401942729949951,2230502.0,2402.550048828125
1401957226000.0,4.435839653015137,2230522.25,2423.273193359375
1401957256000.0,4.404172420501709,2230542.25,2409.700927734375
1401957286000.0,4.4362874031066895,2230562.25,2429.843994140625
1401957316000.0,4.427894115447998,2230582.5,2409.78515625
1401957346000.0,4.392090797424316,2230602.5,2408.741943359375
1401957376000.0,4.421539783477783,2230622.75,2407.007080078125
1401957406000.0,4.406552791595459,2230642.75,2395.471923828125
1401957437000.0,4.433027744293213,2230663.75,2406.431884765625
1401957467000.0,4.405777454376221,2230683.75,2382.783447265625
1401957497000.0,4.443666934967041,2230703.75,2406.385009765625
1401957527000.0,4.389726161956787,2230724.0,2394.552490234375
1401957557000.0,4.438509464263916,2230744.0,2413.920166015625
1401957587000.0,4.403055667877197,2230764.0,2378.49755859375
1401957617000.0,4.474216461181641,2230784.25,2425.498291015625
1401957648000.0,4.440082550048828,2230805.0,2385.883056640625
1401957678000.0,4.469851016998291,2230825.25,2417.70556640625
1401957708000.0,4.459149360656738,2230845.25,2407.573486328125
1401957738000.0,4.448204517364502,2230865.5,2412.872802734375
1401957768000.0,4.441189765930176,2230885.5,2413.778564453125
1401957798000.0,4.474009037017822,2230905.75,2421.73974609375
1401957828000.0,4.474167346954346,2230925.75,2439.53662109375
1401957858000.0,4.424729824066162,2230945.75,2385.87646484375
1401957888000.0,4.480463027954102,2230966.0,2434.622802734375
1401957918000.0,4.450070858001709,2230986.0,2415.4560546875
1401957948000.0,4.431890487670898,2231006.25,2403.2958984375
1401957978000.0,4.434953212738037,2231026.25,2405.445556640625
1401958008000.0,4.446971893310547,2231046.5,2421.796142578125
1401958039000.0,4.370274543762207,2231067.25,2408.14794921875
1401958069000.0,4.386667251586914,2231087.25,2411.150146484375
1401958099000.0,4.4550557136535645,2231107.5,2412.700439453125
1401958129000.0,4.432063102722168,2231127.5,2409.065185546875
1401958159000.0,4.461708545684815,2231147.75,2431.84423828125
1401958189000.0,4.431597232818604,2231168.0,2404.677734375
1401958219000.0,4.44842004776001,2231188.0,2418.8935546875
1401958249000.0,4.428357601165772,2231208.25,2419.1591796875
1401958279000.0,4.44060754776001,2231228.25,2415.77978515625
1401958309000.0,4.411965847015381,2231248.5,2411.173095703125
